variant,drug,rank_descending,top_quartile,observed_C_ACC_percentile,null_mean_C_ACC_percentile,null_sd_C_ACC_percentile,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_gene_rank,Sonidegib,37,no,0.663551401869,0.13811822403,0.113213066001,4.64110015214,0.004199580042,0.197465967689,10000
column_gene_rank,Hydroxyurea,38,no,0.654205607477,0.717174765682,0.149624353091,-0.42084832385,0.67903209679,1,10000
column_gene_rank,Carfilzomib,39,no,0.644859813084,0.394599064844,0.147824128683,1.69296278267,0.0531946805319,0.478752124788,10000
column_gene_rank,Everolimus,40,no,0.635514018692,0.56230373746,0.157429303677,0.465035921022,0.330166983302,0.747242922767,10000
column_gene_rank,Darolutamide,41,no,0.626168224299,0.526458877513,0.159063852661,0.626851073441,0.270272972703,0.707586384219,10000
column_gene_rank,Etoposide,42,no,0.616822429907,0.7463467278,0.124466609518,-1.04063490117,0.828817118288,1,10000
column_gene_rank,Vinorelbine,43,no,0.607476635514,0.370026167583,0.167448076587,1.41805431732,0.106389361064,0.574502549745,10000
column_gene_rank,Temsirolimus,44,no,0.598130841121,0.598042055267,0.159420326042,0.000556929323907,0.490250974903,0.928896584026,10000
column_gene_rank,Palbociclib,45,no,0.588785046729,0.339893457422,0.109669424585,2.26947109688,0.02099790021,0.226777322268,10000
column_gene_rank,Carmustine,46,no,0.579439252336,0.597457475531,0.144136336106,-0.12500819489,0.536646335366,0.955704429557,10000
column_gene_rank,Actinomycin D,47,no,0.570093457944,0.765321027331,0.12513239015,-1.56016814794,0.919408059194,1,10000
column_gene_rank,Thiotepa,48,no,0.560747663551,0.708782709447,0.143638677942,-1.03060713184,0.844115588441,1,10000
column_gene_rank,Estramustine,49,no,0.551401869159,0.567550933746,0.150456791271,-0.107333570324,0.506649335066,0.943416003227,10000
column_gene_rank,Imatinib,50,no,0.542056074766,0.871343925279,0.0921329239912,-3.57405188339,0.996100389961,1,10000
column_gene_rank,Epirubicin,51,no,0.532710280374,0.43278224235,0.170628549612,0.58564664736,0.247875212479,0.707586384219,10000
column_gene_rank,Venetoclax,52,no,0.523364485981,0.883860281619,0.111987871527,-3.21906105298,0.993100689931,1,10000
column_gene_rank,Dexrazoxane,53,no,0.514018691589,0.389867289023,0.122058520905,1.01714654286,0.16898310169,0.611938806119,10000
column_gene_rank,Dacarbazine,54,no,0.504672897196,0.593200466157,0.126511419597,-0.6997595098,0.740125987401,1,10000
column_gene_rank,Fulvestrant,55,no,0.495327102804,0.275378504426,0.147142831732,1.4947965578,0.0910908909109,0.538809276967,10000
column_gene_rank,Dasatinib,56,no,0.485981308411,0.678002802809,0.142313908923,-1.34928128846,0.909109089091,1,10000
column_gene_rank,Zoledronate,57,no,0.476635514019,0.503135513142,0.159893325427,-0.165735493037,0.543145685431,0.955704429557,10000
column_gene_rank,Erlotinib,58,no,0.467289719626,0.562614018072,0.167837983408,-0.567954264645,0.677832216778,1,10000
column_gene_rank,Lomustine,59,no,0.457943925234,0.272264485768,0.127673474611,1.45433058849,0.0860913908609,0.538809276967,10000
column_gene_rank,Ribociclib,60,no,0.448598130841,0.312747663118,0.136508800709,0.995177358658,0.154484551545,0.596640335966,10000
column_gene_rank,Mitotane,61,no,0.439252336449,0.611211213875,0.184756593186,-0.930732021308,0.797120287971,1,10000
column_gene_rank,Homoharringtonine,62,no,0.429906542056,0.347868223872,0.168906850855,0.485701543594,0.269773022698,0.707586384219,10000
column_gene_rank,Vinblastine,63,no,0.420560747664,0.381020560068,0.129263979558,0.305887129043,0.338066193381,0.747242922767,10000
column_gene_rank,Crizotinib,64,no,0.411214953271,0.296645793974,0.116608116639,0.982514447532,0.154684531547,0.596640335966,10000
column_gene_rank,Neratinib,65,no,0.401869158879,0.326522429496,0.159636172671,0.471990327267,0.271572842716,0.707586384219,10000
column_gene_rank,Teniposide,66,no,0.392523364486,0.631644391534,0.133529442177,-1.79077380351,0.969303069693,1,10000
column_gene_rank,Dabrafenib,67,no,0.383177570093,0.479438784455,0.0985204399993,-0.977068457693,0.8500149985,1,10000
column_gene_rank,Tucatinib,68,no,0.373831775701,0.219468691412,0.107686494432,1.43344887493,0.0883911608839,0.538809276967,10000
column_gene_rank,Allopurinol,69,no,0.364485981308,0.041306074238,0.0378064489218,8.54827460095,0.000699930006999,0.0755924407559,10000
column_gene_rank,Idarubicin,70,no,0.355140186916,0.256247195829,0.141833785969,0.697245655618,0.216378362164,0.687319503344,10000
column_gene_rank,Raloxifene,71,no,0.345794392523,0.38832523299,0.119206070325,-0.35678418348,0.607739226077,1,10000
column_gene_rank,Romidepsin,72,no,0.336448598131,0.780480840084,0.138361751872,-3.20921234334,0.998400159984,1,10000
column_gene_rank,Vorinostat,73,no,0.327102803738,0.462253737698,0.121392834607,-1.11333534963,0.881411858814,1,10000
column_gene_rank,Afatinib,74,no,0.317757009346,0.282518691287,0.136908994276,0.257384974927,0.350464953505,0.747242922767,10000
column_gene_rank,Cyclophosphamide,75,no,0.308411214953,0.550759812048,0.165613853573,-1.46333529391,0.932306769323,1,10000
